	phone	review
135	Salora KC12 (Black)	i have purchased with my mobile app checked out the product in 10 second kudos to developers great offer even you cannot buy a biriyani for 99 rs now a days 
136	Salora KC12 (Black)	five stars as i purchased this mobile  99 very great deal amazon even better toys are not available for 99 rupees ha ha i love amazon also i dont like flip deals
137	Salora KC12 (Black)	good product i got it for rs 99 full credit to amazon great deal and its not fake deal like flipkart do i do not have to appreciate great amazon service
138	Salora KC12 (Black)	just got  99  rs on amazon summer sele lll superb basic phone lll all basic features is there like fm  dual sim torch and whattsapp too
139	Salora KC12 (Black)	not a good mobile purchased this but battery not work fine when phone is full charge and when we remove charger its battery comes to half
140	Salora KC12 (Black)	excellent product i was very lucky person to got this product in only 99 i have used this mobile from 1month and it is working fine
141	Samsung Guru Music 2 SM-B310E (White)	is this the right picture for the product this is very misleading the white color for same model has a different phone pic
142	Samsung Guru Music 2 SM-B310E (White)	the specification given on site was wrong as bluetooth is available in this phone but actually it was not
143	Samsung Guru Music 2 SM-B310E (White)	wrong picture of this mobile shownthis is other model mobile picture
144	Samsung Guru Music 2 SM-B310E (White)	kindly not down the detail below before purchasing this phone from amazon  1 actual phone is not the same which is shown in the pic 2 this phone does not contain the bluetooth feature but mentioned in the same in amazon 3 this phone is heaving the flash light not mentioned in the amazon 4 to see the original image kindly see the picture of 8220samsung guru music 2 smb310e white8221 and 8220samsung guru music 2 smb310e black8221 on amazon  i have returned the phone to the sealer because of false information given on the amazon site
145	Samsung Guru Music 2 SM-B310E (White)	i good phone in less than rs 2000 without camera and bluetooth it would be a perfect choice for everyone keypad and sound quality is awesome nokia phones were having issues related to voice this phone is not having any issue with sound and voice quality i love the phone
146	Samsung Guru Music 2 SM-B310E (White)	samsung guru music 2 smb310e its good mobile charging 4days remaing button very easy i like this mobile and amazon good online shoping no 1 in india free delevery just 4days im daily using amazon app
147	Samsung Guru Music 2 SM-B310E (White)	it got dual sim with option to switch off needed sim when not needed thus able to use 2nd sim only when needed like for calling  got useful features like torch alarm countdown timer stop watch world clock calculator converter memo calender with special days etc  fm radio and music player there with option to record 16 gb microsd card supported  soft touch buttons and rubberized back for comfortable holding also very small and very lightweight too  easy contacts with search feature  various call features like limit duration of calls fake call call forwarding call baring auto redial etc  long battery life charges very fast and also alerts when fully charged and auto stops charging  sar value very low too
148	Samsung Guru Music 2 SM-B310E (White)	very nice entry level phone quality and reliability you can compare this with any nokia phone on this range my father has been using this guru series for 5 years and never faced a problemof course you need to change the battery after couple of years again its mandatory for any brand then he wanted a change hence he asked me to search the same user interface phone and i found this one very very good and as ususal amazing amazon did everything nice and smooth
149	Samsung Guru Music 2 SM-B310E (White)	i like this mobile looks like expensive mobile cheap and  best
150	Samsung Guru Music 2 SM-B310E (White)	im really irritated coz what i received was duplicate product from eaga worldi have checked with my friend mobile found my mobile is duplicatebelow list of problems 1weight of the product is light when compared to original 2memory cards not supporting3keypad is very worst4major problem sound quality is too badwe can identify the mobile is duplicate one if we compare the original phone soundfinally i requested for return the materials also i request amazon to identify the duplicate sellers
